NO	DATE1	JISCODE1	PNAME1	GNAME1	CNAME1	WEIGHT	DATE2	JISCODE2	PNAME2	GNAME2	CNAME2
4649	19701001	45401	宮崎県	児湯郡	高鍋町	1	20151001	45401	宮崎県	児湯郡	高鍋町
4650	19701001	45402	宮崎県	児湯郡	新富町	1	20151001	45402	宮崎県	児湯郡	新富町
4651	19701001	45403	宮崎県	児湯郡	西米良村	1	20151001	45403	宮崎県	児湯郡	西米良村
4652	19701001	45404	宮崎県	児湯郡	木城村	1	20151001	45404	宮崎県	児湯郡	木城町
4654	19701001	45405	宮崎県	児湯郡	川南町	1	20151001	45405	宮崎県	児湯郡	川南町
4655	19701001	45406	宮崎県	児湯郡	都農町	1	20151001	45406	宮崎県	児湯郡	都農町
4656	19701001	45421	宮崎県	東臼杵郡	門川町	1	20151001	45421	宮崎県	東臼杵郡	門川町
2667	19701001	45422	宮崎県	東臼杵郡	東郷町	1	20151001	45206	宮崎県		日向市
2520	19701001	45423	宮崎県	東臼杵郡	南郷村	1	20151001	45431	宮崎県	東臼杵郡	美郷町
2521	19701001	45424	宮崎県	東臼杵郡	西郷村	1	20151001	45431	宮崎県	東臼杵郡	美郷町
2522	19701001	45425	宮崎県	東臼杵郡	北郷村	1	20151001	45431	宮崎県	東臼杵郡	美郷町
2640	19701001	45426	宮崎県	東臼杵郡	北方村	1	20151001	45203	宮崎県		延岡市
3068	19701001	45427	宮崎県	東臼杵郡	北川村	1	20151001	45203	宮崎県		延岡市
2642	19701001	45428	宮崎県	東臼杵郡	北浦村	1	20151001	45203	宮崎県		延岡市
4657	19701001	45429	宮崎県	東臼杵郡	諸塚村	1	20151001	45429	宮崎県	東臼杵郡	諸塚村
4658	19701001	45430	宮崎県	東臼杵郡	椎葉村	1	20151001	45430	宮崎県	東臼杵郡	椎葉村
4659	19701001	45441	宮崎県	西臼杵郡	高千穂町	1	20151001	45441	宮崎県	西臼杵郡	高千穂町
4660	19701001	45442	宮崎県	西臼杵郡	日之影町	1	20151001	45442	宮崎県	西臼杵郡	日之影町
4661	19701001	45443	宮崎県	西臼杵郡	五ヶ瀬町	1	20151001	45443	宮崎県	西臼杵郡	五ヶ瀬町
887	19701001	46201	鹿児島県		鹿児島市	1	20151001	46201	鹿児島県		鹿児島市
774	19701001	46202	鹿児島県		川内市	1	20151001	46215	鹿児島県		薩摩川内市
2524	19701001	46203	鹿児島県		鹿屋市	1	20151001	46203	鹿児島県		鹿屋市
4662	19701001	46204	鹿児島県		枕崎市	1	20151001	46204	鹿児島県		枕崎市
2275	19701001	46205	鹿児島県		串木野市	1	20151001	46219	鹿児島県		いちき串木野市
4663	19701001	46206	鹿児島県		阿久根市	1	20151001	46206	鹿児島県		阿久根市
2862	19701001	46207	鹿児島県		名瀬市	1	20151001	46222	鹿児島県		奄美市
2759	19701001	46208	鹿児島県		出水市	1	20151001	46208	鹿児島県		出水市
3122	19701001	46209	鹿児島県		大口市	1	20151001	46224	鹿児島県		伊佐市
2530	19701001	46210	鹿児島県		指宿市	1	20151001	46210	鹿児島県		指宿市
2341	19701001	46211	鹿児島県		加世田市	1	20151001	46220	鹿児島県		南さつま市
2347	19701001	46212	鹿児島県		国分市	1	20151001	46218	鹿児島県		霧島市
4664	19701001	46213	鹿児島県		西之表市	1	20151001	46213	鹿児島県		西之表市
4665	19701001	46214	鹿児島県		垂水市	1	20151001	46214	鹿児島県		垂水市
888	19701001	46301	鹿児島県	鹿児島郡	吉田村	1	20151001	46201	鹿児島県		鹿児島市
890	19701001	46302	鹿児島県	鹿児島郡	西桜島村	1	20151001	46201	鹿児島県		鹿児島市
892	19701001	46321	鹿児島県	揖宿郡	喜入町	1	20151001	46201	鹿児島県		鹿児島市
2531	19701001	46322	鹿児島県	揖宿郡	山川町	1	20151001	46210	鹿児島県		指宿市
3095	19701001	46323	鹿児島県	揖宿郡	頴娃町	1	20151001	46223	鹿児島県		南九州市
2532	19701001	46324	鹿児島県	揖宿郡	開聞町	1	20151001	46210	鹿児島県		指宿市
2342	19701001	46341	鹿児島県	川辺郡	笠沙町	1	20151001	46220	鹿児島県		南さつま市
2343	19701001	46342	鹿児島県	川辺郡	大浦町	1	20151001	46220	鹿児島県		南さつま市
2344	19701001	46343	鹿児島県	川辺郡	坊津町	1	20151001	46220	鹿児島県		南さつま市
3096	19701001	46344	鹿児島県	川辺郡	知覧町	1	20151001	46223	鹿児島県		南九州市
3097	19701001	46345	鹿児島県	川辺郡	川辺町	1	20151001	46223	鹿児島県		南九州市
2276	19701001	46361	鹿児島県	日置郡	市来町	1	20151001	46219	鹿児島県		いちき串木野市
1895	19701001	46362	鹿児島県	日置郡	東市来町	1	20151001	46216	鹿児島県		日置市
1896	19701001	46363	鹿児島県	日置郡	伊集院町	1	20151001	46216	鹿児島県		日置市
893	19701001	46364	鹿児島県	日置郡	松元町	1	20151001	46201	鹿児島県		鹿児島市
894	19701001	46365	鹿児島県	日置郡	郡山町	1	20151001	46201	鹿児島県		鹿児島市
1897	19701001	46366	鹿児島県	日置郡	日吉町	1	20151001	46216	鹿児島県		日置市
1898	19701001	46367	鹿児島県	日置郡	吹上町	1	20151001	46216	鹿児島県		日置市
2345	19701001	46368	鹿児島県	日置郡	金峰町	1	20151001	46220	鹿児島県		南さつま市
775	19701001	46381	鹿児島県	薩摩郡	樋脇町	1	20151001	46215	鹿児島県		薩摩川内市
